"codigo_producto","descripcion","negocio","seccion","linea","categoria","abastecimiento","comuna","region","tienda","zonal","mes","año","semestre","fecha","motivo","ubicación_motivo","merma_unidad","merma_monto","merma_unidad_p","merma_monto_p"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-0.107","-150","0.107","150"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-0.056","-78","0.056","78"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-0.122","-171","0.122","171"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-0.335","-469","0.335","469"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-0.112","-156","0.112","156"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-0.102","-143","0.102","143"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-0.296","-414","0.296","414"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-0.199","-280","0.199","280"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-0.082","-115","0.082","115"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-0.342","-479","0.342","479"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/14/2016","Interno","Bodega","-0.107","-150","0.107","150"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-0.179","-251","0.179","251"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Interno","Bodega","-0.199","-279","0.199","279"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Vencimiento","Bodega","-0.077","-108","0.077","108"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Interno","Bodega","-0.224","-314","0.224","314"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-0.102","-143","0.102","143"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-0.158","-221","0.158","221"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/21/2016","Interno","Bodega","-0.35","-490","0.35","490"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-0.413","-578","0.413","578"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-0.204","-286","0.204","286"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Interno","Bodega","-0.117","-164","0.117","164"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Vencimiento","Bodega","-0.061","-85","0.061","85"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Interno","Bodega","-0.25","-350","0.25","350"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-0.092","-129","0.092","129"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Vencimiento","Bodega","-0.24","-336","0.24","336"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-0.335","-467","0.335","467"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-0.68","-947","0.68","947"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-0.29","-404","0.29","404"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Interno","Bodega","-0.09","-125","0.09","125"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-0.39","-545","0.39","545"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-0.165","-231","0.165","231"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-0.305","-426","0.305","426"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-0.209","-292","0.209","292"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-0.235","-328","0.235","328"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Interno","Bodega","-0.25","-349","0.25","349"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-0.265","-371","0.265","371"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-0.383","-536","0.383","536"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Interno","Bodega","-0.52","-727","0.52","727"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Interno","Bodega","-0.158","-221","0.158","221"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Interno","Bodega","-0.423","-592","0.423","592"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-0.133","-186","0.133","186"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-0.347","-486","0.347","486"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Interno","Bodega","-0.342","-479","0.342","479"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Interno","Bodega","-0.143","-200","0.143","200"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-0.192","-269","0.192","269"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Interno","Bodega","-0.246","-344","0.246","344"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-0.264","-369","0.264","369"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-0.38","-532","0.38","532"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-0.162","-227","0.162","227"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-0.102","-143","0.102","143"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Interno","Bodega","-0.088","-123","0.088","123"
"51939","MORTADELA ALEMANA PF KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Interno","Bodega","-0.082","-115","0.082","115"
"519578","JAMON PIERNA RECETA DEL ABUELO 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-0.54","-2696","0.54","2696"
"519578","JAMON PIERNA RECETA DEL ABUELO 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-0.17","-848","0.17","848"
"519578","JAMON PIERNA RECETA DEL ABUELO 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-0.095","-474","0.095","474"
"519578","JAMON PIERNA RECETA DEL ABUELO 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Vencimiento","Bodega","-0.095","-474","0.095","474"
"519578","JAMON PIERNA RECETA DEL ABUELO 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Interno","Bodega","-0.04","-200","0.04","200"
"519578","JAMON PIERNA RECETA DEL ABUELO 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-0.175","-873","0.175","873"
"519578","JAMON PIERNA RECETA DEL ABUELO 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-0.98","-4891","0.98","4891"
"519578","JAMON PIERNA RECETA DEL ABUELO 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/14/2016","Interno","Bodega","-0.155","-774","0.155","774"
"519578","JAMON PIERNA RECETA DEL ABUELO 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-0.105","-524","0.105","524"
"519578","JAMON PIERNA RECETA DEL ABUELO 1KG","PERECIBLES","FIAMBRERIA","CECINAS","CECINAS GRANEL","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Vencimiento","Bodega","-0.375","-1871","0.375","1871"
"564741","CORN FLAKES MERKAT 700 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CEREALES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Interno","Bodega","-1","-905","1","905"
"564741","CORN FLAKES MERKAT 700 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CEREALES","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-1","-905","1","905"
"564741","CORN FLAKES MERKAT 700 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CEREALES","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-1","-905","1","905"
"215161","FIDEOS MOSTACHOLI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-1","-256","1","256"
"215161","FIDEOS MOSTACHOLI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Interno","Bodega","-1","-256","1","256"
"215161","FIDEOS MOSTACHOLI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-5","-1279","5","1279"
"215161","FIDEOS MOSTACHOLI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Interno","Bodega","-1","-256","1","256"
"215161","FIDEOS MOSTACHOLI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-1","-256","1","256"
"215161","FIDEOS MOSTACHOLI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Interno","Bodega","-1","-256","1","256"
"215161","FIDEOS MOSTACHOLI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-1","-256","1","256"
"215161","FIDEOS MOSTACHOLI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-1","-256","1","256"
"215161","FIDEOS MOSTACHOLI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Interno","Bodega","-3","-767","3","767"
"215161","FIDEOS MOSTACHOLI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Interno","Bodega","-1","-256","1","256"
"506850","AZUCAR IANSA DOY PACK 3 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Interno","Bodega","-1","-1809","1","1809"
"506850","AZUCAR IANSA DOY PACK 3 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Interno","Bodega","-1","-1809","1","1809"
"506850","AZUCAR IANSA DOY PACK 3 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Interno","Bodega","-2","-3618","2","3618"
"506850","AZUCAR IANSA DOY PACK 3 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Interno","Bodega","-1","-1809","1","1809"
"506850","AZUCAR IANSA DOY PACK 3 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Interno","Bodega","-1","-1809","1","1809"
"506850","AZUCAR IANSA DOY PACK 3 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","AZUCAR","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-1","-1809","1","1809"
"506135","CHI JIRAFA BAZOOKA X50 TUTTI","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Clientes","Sala de Ventas","-1","-2302","1","2302"
"506135","CHI JIRAFA BAZOOKA X50 TUTTI","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Interno","Bodega","-1","-2853","1","2853"
"698388","VIENESA DE POLLO TIL 900 GRS","PERECIBLES","FIAMBRERIA","CECINAS","VIENESAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Vencimiento","Bodega","-1","-994","1","994"
"9336","VINO TTO CLOS DE PIRQUE 2LT CAJA","PGC","PGC ALIMENTACION","VINOS Y LICORES","VINOS CAJA","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Interno","Bodega","-1","-1810","1","1810"
"9336","VINO TTO CLOS DE PIRQUE 2LT CAJA","PGC","PGC ALIMENTACION","VINOS Y LICORES","VINOS CAJA","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Interno","Bodega","-2","-3620","2","3620"
"632802","CHOCOLATE MAZAPAN COSTA 105 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Vencimiento","Bodega","-3","-2160","3","2160"
"170009","VIENESA PAVO SAN JORGE 250GRS","PERECIBLES","FIAMBRERIA","CECINAS","VIENESAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Vencimiento","Bodega","-19","-8612","19","8612"
"170009","VIENESA PAVO SAN JORGE 250GRS","PERECIBLES","FIAMBRERIA","CECINAS","VIENESAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Vencimiento","Bodega","-8","-3626","8","3626"
"170009","VIENESA PAVO SAN JORGE 250GRS","PERECIBLES","FIAMBRERIA","CECINAS","VIENESAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Vencimiento","Bodega","-7","-3173","7","3173"
"170009","VIENESA PAVO SAN JORGE 250GRS","PERECIBLES","FIAMBRERIA","CECINAS","VIENESAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Vencimiento","Bodega","-15","-6799","15","6799"
"663766","BEBIDA LACTEA NATURAL SUPER CALO 1LT","PERECIBLES","LACTEOS","LECHES","LECHES BLANCAS","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Interno","Bodega","-1","-550","1","550"
"191656","CALUGON CLASICO C/NUECES PELAYO 500 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Clientes","Sala de Ventas","-1","-785","1","785"
